"lg" "pos1" "pos2" "ensembl_gene_id"
19 20045284 20066933 "ENSGACG00000014081"
11 14246283 14250631 "ENSGACG00000014082"
20 18161177 18170856 "ENSGACG00000014083"
2 337719 367458 "ENSGACG00000014084"
11 14252976 14254504 "ENSGACG00000014085"
3 2853612 2856399 "ENSGACG00000014086"
1 20841697 20844165 "ENSGACG00000014087"
11 14260166 14273118 "ENSGACG00000014088"
2 372697 376857 "ENSGACG00000014089"
19 20079687 20095368 "ENSGACG00000014090"
1 20844310 20873790 "ENSGACG00000014091"
2 377233 384513 "ENSGACG00000014092"
19 20101353 20107500 "ENSGACG00000014093"
13 18095591 18101339 "ENSGACG00000014094"
2 394800 412877 "ENSGACG00000014095"
3 2860285 2874074 "ENSGACG00000014096"
8 18325642 18354551 "ENSGACG00000014097"
19 20117286 20148868 "ENSGACG00000014098"
2 415367 423120 "ENSGACG00000014099"
13 18101351 18108966 "ENSGACG00000014100"
11 14282688 14283245 "ENSGACG00000014101"
1 20879251 20887927 "ENSGACG00000014102"
13 18108990 18114127 "ENSGACG00000014103"
8 18357770 18360435 "ENSGACG00000014104"
11 14288003 14298893 "ENSGACG00000014105"
13 18118036 18122826 "ENSGACG00000014106"
3 2878391 2882612 "ENSGACG00000014107"
1 20905366 20911739 "ENSGACG00000014108"
2 473043 478908 "ENSGACG00000014109"
20 18171142 18192053 "ENSGACG00000014110"
13 18123311 18126171 "ENSGACG00000014111"
19 20153407 20157223 "ENSGACG00000014112"
3 2884533 2886137 "ENSGACG00000014113"
2 482933 501158 "ENSGACG00000014114"
1 20916163 20919542 "ENSGACG00000014115"
3 2886327 2887617 "ENSGACG00000014117"
19 20197178 20207874 "ENSGACG00000014118"
1 20921581 20927516 "ENSGACG00000014119"
13 18129524 18139253 "ENSGACG00000014120"
3 2890008 2892965 "ENSGACG00000014121"
3 2895301 2901546 "ENSGACG00000014122"
11 14300154 14301486 "ENSGACG00000014123"
2 508168 510171 "ENSGACG00000014125"
11 14421837 14423706 "ENSGACG00000014126"
2 512581 517491 "ENSGACG00000014127"
8 18362418 18385810 "ENSGACG00000014128"
11 14423922 14425672 "ENSGACG00000014129"
2 520030 530212 "ENSGACG00000014130"
3 2910942 2914268 "ENSGACG00000014131"
20 18364979 18514498 "ENSGACG00000014132"
1 20930601 20933953 "ENSGACG00000014133"
11 14426959 14430368 "ENSGACG00000014134"
1 20956431 20959231 "ENSGACG00000014135"
3 2914449 2920035 "ENSGACG00000014136"
1 20962287 20981237 "ENSGACG00000014137"
11 14433925 14447422 "ENSGACG00000014138"
13 18139726 18145216 "ENSGACG00000014139"
19 20215845 20233742 "ENSGACG00000014140"
20 18616195 18708584 "ENSGACG00000014141"
8 18404788 18411592 "ENSGACG00000014142"
1 21005102 21016637 "ENSGACG00000014143"
1 21028485 21034777 "ENSGACG00000014144"
11 14453797 14459383 "ENSGACG00000014145"
2 530905 534120 "ENSGACG00000014146"
1 21034424 21036367 "ENSGACG00000014147"
2 555934 560524 "ENSGACG00000014148"
20 18712770 18728272 "ENSGACG00000014149"
1 21037368 21043291 "ENSGACG00000014150"
2 570409 570951 "ENSGACG00000014151"
2 576242 577205 "ENSGACG00000014152"
2 582589 586680 "ENSGACG00000014153"
11 14479809 14481894 "ENSGACG00000014154"
2 640676 643180 "ENSGACG00000014155"
1 21044653 21051780 "ENSGACG00000014156"
20 18788320 18796460 "ENSGACG00000014157"
13 18146097 18154285 "ENSGACG00000014158"
8 18412412 18422788 "ENSGACG00000014159"
2 707507 721326 "ENSGACG00000014160"
11 14482246 14484365 "ENSGACG00000014161"
8 18424445 18428295 "ENSGACG00000014162"
13 18158819 18166355 "ENSGACG00000014163"
3 2920905 2922961 "ENSGACG00000014164"
2 839327 842693 "ENSGACG00000014165"
1 21054817 21055596 "ENSGACG00000014166"
1 21055709 21059805 "ENSGACG00000014167"
3 2930749 2933747 "ENSGACG00000014168"
11 14485981 14489471 "ENSGACG00000014169"
8 18429684 18431488 "ENSGACG00000014170"
11 14490157 14491381 "ENSGACG00000014171"
8 18433623 18438048 "ENSGACG00000014172"
13 18210034 18254621 "ENSGACG00000014173"
1 21063176 21092565 "ENSGACG00000014174"
11 14516541 14519567 "ENSGACG00000014175"
20 18799687 18810558 "ENSGACG00000014176"
11 14521139 14523563 "ENSGACG00000014177"
2 843316 843826 "ENSGACG00000014179"
13 18263216 18267231 "ENSGACG00000014181"
2 850200 851729 "ENSGACG00000014182"
8 18448337 18464641 "ENSGACG00000014183"
20 18826558 18828313 "ENSGACG00000014185"
2 886919 888457 "ENSGACG00000014186"
2 894007 897086 "ENSGACG00000014187"
3 2936319 2938175 "ENSGACG00000014188"
3 2944399 2954421 "ENSGACG00000014189"
11 14531444 14535990 "ENSGACG00000014190"
2 906569 908557 "ENSGACG00000014191"
20 18887911 18889485 "ENSGACG00000014192"
2 909776 918786 "ENSGACG00000014193"
20 18917092 18972448 "ENSGACG00000014194"
11 14539339 14540405 "ENSGACG00000014195"
1 21094921 21098022 "ENSGACG00000014196"
8 18480858 18484496 "ENSGACG00000014197"
1 21099552 21104133 "ENSGACG00000014198"
8 18495801 18498702 "ENSGACG00000014199"
3 2955186 2956289 "ENSGACG00000014200"
1 21107165 21109592 "ENSGACG00000014201"
11 14595153 14607919 "ENSGACG00000014202"
1 21140858 21150515 "ENSGACG00000014203"
20 19015297 19023823 "ENSGACG00000014204"
13 18267204 18272039 "ENSGACG00000014205"
8 18499533 18504472 "ENSGACG00000014206"
3 2958056 2968063 "ENSGACG00000014207"
11 14614251 14626268 "ENSGACG00000014208"
13 18272969 18274256 "ENSGACG00000014209"
20 19130359 19131198 "ENSGACG00000014210"
2 921351 933117 "ENSGACG00000014211"
3 2976579 2982013 "ENSGACG00000014212"
13 18275776 18277504 "ENSGACG00000014213"
20 19167782 19281861 "ENSGACG00000014214"
13 18278935 18282334 "ENSGACG00000014215"
1 21155272 21181371 "ENSGACG00000014216"
2 935754 942825 "ENSGACG00000014217"
20 19410236 19462997 "ENSGACG00000014218"
8 18513700 18517139 "ENSGACG00000014219"
2 943476 946903 "ENSGACG00000014220"
11 14627041 14630206 "ENSGACG00000014221"
20 19695072 19698976 "ENSGACG00000014222"
8 18528270 18530006 "ENSGACG00000014223"
11 14631351 14633963 "ENSGACG00000014224"
1 21181956 21182420 "ENSGACG00000014225"
2 952167 963758 "ENSGACG00000014226"
13 18283296 18284914 "ENSGACG00000014227"
1 21184053 21189564 "ENSGACG00000014228"
8 18532153 18583449 "ENSGACG00000014229"
1 21282960 21436974 "ENSGACG00000014230"
1 21388343 21434933 "ENSGACG00000014231"
2 1105862 1107275 "ENSGACG00000014232"
11 14636897 14652263 "ENSGACG00000014233"
2 1344452 1388729 "ENSGACG00000014234"
8 18588357 18591734 "ENSGACG00000014235"
2 1595558 1599187 "ENSGACG00000014236"
8 18598852 18618924 "ENSGACG00000014237"
2 1890110 1899057 "ENSGACG00000014238"
11 14654036 14675732 "ENSGACG00000014239"
13 18289755 18324787 "ENSGACG00000014240"
1 21473205 21475291 "ENSGACG00000014241"
2 1914086 1945725 "ENSGACG00000014242"
3 2984065 2989606 "ENSGACG00000014243"
1 21479070 21491211 "ENSGACG00000014244"
3 3057406 3123616 "ENSGACG00000014245"
2 1954672 2114463 "ENSGACG00000014247"
1 21491546 21492836 "ENSGACG00000014248"
13 18327849 18339249 "ENSGACG00000014249"
13 18328709 18329257 "ENSGACG00000014250"
13 18335508 18338213 "ENSGACG00000014251"
13 18343004 18348481 "ENSGACG00000014252"
3 3157734 3197547 "ENSGACG00000014253"
11 14689515 14694005 "ENSGACG00000014254"
8 18663617 18664474 "ENSGACG00000014255"
1 21494435 21496950 "ENSGACG00000014256"
2 2263232 2310474 "ENSGACG00000014257"
8 18671404 18683235 "ENSGACG00000014259"
13 18434585 18440058 "ENSGACG00000014260"
11 14694126 14695822 "ENSGACG00000014261"
3 3207280 3211396 "ENSGACG00000014262"
13 18442359 18443299 "ENSGACG00000014263"
2 2319783 2325710 "ENSGACG00000014264"
3 3229059 3256141 "ENSGACG00000014265"
13 18467819 18470470 "ENSGACG00000014266"
11 14697731 14700708 "ENSGACG00000014267"
1 21543442 21565537 "ENSGACG00000014268"
11 14705144 14710744 "ENSGACG00000014269"
3 3261565 3267608 "ENSGACG00000014270"
11 14711130 14714878 "ENSGACG00000014271"
2 2385882 2399799 "ENSGACG00000014272"
8 18697543 18701655 "ENSGACG00000014273"
1 21559046 21559837 "ENSGACG00000014274"
1 21583240 21588042 "ENSGACG00000014275"
11 14715053 14717532 "ENSGACG00000014276"
8 18737907 18752249 "ENSGACG00000014277"
11 14735658 14744755 "ENSGACG00000014278"
13 18498300 18499267 "ENSGACG00000014279"
1 21589378 21596657 "ENSGACG00000014280"
2 2419524 2426190 "ENSGACG00000014281"
13 18539983 18541069 "ENSGACG00000014282"
13 18573307 18573822 "ENSGACG00000014283"
13 18582295 18583087 "ENSGACG00000014284"
2 2430586 2434229 "ENSGACG00000014285"
13 18598461 18683779 "ENSGACG00000014286"
3 3283849 3286112 "ENSGACG00000014287"
11 14746039 14749506 "ENSGACG00000014288"
1 21600545 21614802 "ENSGACG00000014289"
3 3301256 3346169 "ENSGACG00000014290"
2 2435894 2438551 "ENSGACG00000014291"
8 18753434 18756121 "ENSGACG00000014292"
8 18757229 18761036 "ENSGACG00000014293"
1 21620622 21621984 "ENSGACG00000014294"
11 14754163 14757380 "ENSGACG00000014295"
1 21624062 21625496 "ENSGACG00000014296"
13 18694585 18697213 "ENSGACG00000014297"
1 21630258 21663404 "ENSGACG00000014299"
2 2464145 2471641 "ENSGACG00000014301"
13 18702445 18703421 "ENSGACG00000014302"
3 3571387 3812973 "ENSGACG00000014303"
11 14760541 14776612 "ENSGACG00000014304"
13 18748571 18752248 "ENSGACG00000014305"
2 2478295 2482950 "ENSGACG00000014306"
8 18778136 18785069 "ENSGACG00000014307"
13 18770001 18781574 "ENSGACG00000014309"
2 2499267 2502876 "ENSGACG00000014311"
13 18785076 18787210 "ENSGACG00000014312"
1 21665938 21670669 "ENSGACG00000014313"
13 18789994 18791021 "ENSGACG00000014315"
11 14779616 14783887 "ENSGACG00000014316"
3 3816709 3866221 "ENSGACG00000014317"
13 18804155 18849317 "ENSGACG00000014318"
2 2503195 2504876 "ENSGACG00000014319"
11 14787240 14789379 "ENSGACG00000014320"
1 21674393 21675279 "ENSGACG00000014321"
2 2653247 2731176 "ENSGACG00000014322"
1 21677574 21684080 "ENSGACG00000014323"
1 21699651 21730178 "ENSGACG00000014324"
8 18785761 18791670 "ENSGACG00000014325"
3 3871803 3882364 "ENSGACG00000014326"
8 18793690 18794985 "ENSGACG00000014327"
3 3883427 3903549 "ENSGACG00000014328"
8 18806470 18808494 "ENSGACG00000014329"
11 14789820 14792683 "ENSGACG00000014330"
8 18809012 18814195 "ENSGACG00000014331"
11 14797480 14808034 "ENSGACG00000014332"
13 18853028 18865067 "ENSGACG00000014333"
13 18869454 18873205 "ENSGACG00000014334"
11 14835253 14836594 "ENSGACG00000014335"
8 18815824 18817282 "ENSGACG00000014337"
11 14854446 14869316 "ENSGACG00000014338"
3 3906418 3910562 "ENSGACG00000014339"
8 18820012 18821231 "ENSGACG00000014340"
13 18879094 18886613 "ENSGACG00000014341"
8 18848370 18849326 "ENSGACG00000014343"
1 21760544 21783366 "ENSGACG00000014345"
8 18852931 18860984 "ENSGACG00000014346"
2 3078754 3123209 "ENSGACG00000014347"
3 3914291 3917139 "ENSGACG00000014348"
1 21856731 21858543 "ENSGACG00000014349"
13 18889876 18895161 "ENSGACG00000014350"
11 14886837 14931008 "ENSGACG00000014351"
3 3920236 3923716 "ENSGACG00000014352"
1 21861214 21861551 "ENSGACG00000014353"
3 3934597 3935648 "ENSGACG00000014354"
13 18896621 18899652 "ENSGACG00000014355"
2 3160112 3161598 "ENSGACG00000014357"
1 21867888 21896675 "ENSGACG00000014358"
8 18879639 18882129 "ENSGACG00000014359"
2 3225917 3231402 "ENSGACG00000014360"
11 14940995 14942608 "ENSGACG00000014361"
8 18925868 18927890 "ENSGACG00000014362"
13 18900636 18909337 "ENSGACG00000014363"
2 3255060 3258460 "ENSGACG00000014364"
11 14947102 14968863 "ENSGACG00000014365"
3 3969899 4013062 "ENSGACG00000014366"
1 21913742 21915030 "ENSGACG00000014367"
8 18928773 18929474 "ENSGACG00000014368"
2 3263674 3264540 "ENSGACG00000014369"
8 18941078 18945414 "ENSGACG00000014370"
1 21915272 21916150 "ENSGACG00000014371"
2 3268853 3273280 "ENSGACG00000014372"
1 21932962 21935790 "ENSGACG00000014373"
8 18952604 18960840 "ENSGACG00000014374"
2 3274902 3281564 "ENSGACG00000014375"
1 21938319 21939140 "ENSGACG00000014376"
3 4022743 4029143 "ENSGACG00000014377"
1 21946843 21950061 "ENSGACG00000014378"
2 3338616 3362384 "ENSGACG00000014379"
8 18962526 18973307 "ENSGACG00000014380"
3 4031366 4040463 "ENSGACG00000014381"
11 14969187 14972275 "ENSGACG00000014382"
11 14979751 14982832 "ENSGACG00000014384"
2 3364278 3373362 "ENSGACG00000014385"
11 14983879 14989427 "ENSGACG00000014386"
1 21953044 21958260 "ENSGACG00000014388"
11 15003042 15003833 "ENSGACG00000014389"
2 3385751 3389090 "ENSGACG00000014390"
11 15009677 15011067 "ENSGACG00000014391"
11 15021999 15022790 "ENSGACG00000014392"
2 3432353 3465628 "ENSGACG00000014393"
11 15153060 15158902 "ENSGACG00000014394"
1 21958545 21961593 "ENSGACG00000014396"
3 4044413 4046668 "ENSGACG00000014398"
2 3470110 3472252 "ENSGACG00000014400"
3 4077353 4170094 "ENSGACG00000014401"
8 18977740 18979345 "ENSGACG00000014402"
13 18912099 18913545 "ENSGACG00000014403"
8 18987801 18997867 "ENSGACG00000014404"
13 18916597 18920696 "ENSGACG00000014405"
2 3472645 3476353 "ENSGACG00000014406"
1 21961734 21977124 "ENSGACG00000014407"
13 18922803 18937033 "ENSGACG00000014408"
11 15160001 15162964 "ENSGACG00000014410"
2 3479573 3481392 "ENSGACG00000014411"
8 19000092 19006186 "ENSGACG00000014412"
3 4181260 4191083 "ENSGACG00000014413"
11 15176354 15177022 "ENSGACG00000014414"
2 3483621 3488697 "ENSGACG00000014415"
11 15198610 15203999 "ENSGACG00000014416"
3 4200326 4211628 "ENSGACG00000014417"
3 4224560 4236848 "ENSGACG00000014418"
1 21995013 22014777 "ENSGACG00000014419"
2 3501332 3503360 "ENSGACG00000014420"
13 18963327 18976230 "ENSGACG00000014421"
2 3504301 3509523 "ENSGACG00000014422"
3 4253431 4265268 "ENSGACG00000014423"
1 22023622 22036587 "ENSGACG00000014424"
3 4273462 4276425 "ENSGACG00000014426"
3 4287012 4301544 "ENSGACG00000014427"
8 19010290 19014567 "ENSGACG00000014428"
1 22046513 22065408 "ENSGACG00000014429"
8 19017075 19017809 "ENSGACG00000014430"
8 19018011 19024558 "ENSGACG00000014431"
11 15225407 15228110 "ENSGACG00000014433"
3 4368026 4369270 "ENSGACG00000014434"
3 4386571 4396709 "ENSGACG00000014435"
1 22067857 22074131 "ENSGACG00000014436"
1 22087211 22100621 "ENSGACG00000014437"
1 22111889 22114279 "ENSGACG00000014439"
11 15232426 15237003 "ENSGACG00000014440"
11 15246826 15249121 "ENSGACG00000014442"
11 15253562 15261973 "ENSGACG00000014443"
1 22116777 22119346 "ENSGACG00000014444"
8 19025182 19038260 "ENSGACG00000014445"
13 18978443 18981134 "ENSGACG00000014447"
3 4401057 4403561 "ENSGACG00000014448"
11 15292609 15336303 "ENSGACG00000014449"
13 18982291 18991865 "ENSGACG00000014452"
3 4404854 4405859 "ENSGACG00000014453"
11 15389422 15396323 "ENSGACG00000014454"
3 4409449 4413427 "ENSGACG00000014455"
8 19043930 19052604 "ENSGACG00000014457"
1 22121776 22122533 "ENSGACG00000014459"
3 4428656 4431275 "ENSGACG00000014460"
3 4456398 4468610 "ENSGACG00000014462"
11 15397412 15405313 "ENSGACG00000014463"
1 22123043 22127106 "ENSGACG00000014464"
3 4527860 4529528 "ENSGACG00000014465"
8 19058633 19063046 "ENSGACG00000014467"
3 4580068 4580840 "ENSGACG00000014469"
3 4581095 4703290 "ENSGACG00000014470"
13 19003720 19035311 "ENSGACG00000014471"
11 15406637 15408722 "ENSGACG00000014472"
1 22128101 22134259 "ENSGACG00000014473"
11 15411653 15424512 "ENSGACG00000014475"
3 4848649 4849939 "ENSGACG00000014476"
3 4852681 4875412 "ENSGACG00000014478"
2 3514439 3518670 "ENSGACG00000014479"
13 19052690 19059515 "ENSGACG00000014481"
2 3529422 3535211 "ENSGACG00000014482"
11 15438933 15454835 "ENSGACG00000014483"
13 19078562 19133415 "ENSGACG00000014484"
1 22146669 22154656 "ENSGACG00000014485"
11 15457704 15459096 "ENSGACG00000014486"
13 19166232 19188721 "ENSGACG00000014488"
2 3540200 3544246 "ENSGACG00000014489"
1 22156417 22158271 "ENSGACG00000014490"
11 15469360 15470288 "ENSGACG00000014491"
1 22159095 22160780 "ENSGACG00000014493"
3 4902925 4919919 "ENSGACG00000014494"
2 3552102 3554613 "ENSGACG00000014495"
1 22161642 22164775 "ENSGACG00000014496"
11 15471063 15474973 "ENSGACG00000014497"
1 22168200 22171306 "ENSGACG00000014498"
2 3557486 3572495 "ENSGACG00000014499"
11 15475774 15482932 "ENSGACG00000014500"
3 4940563 4948689 "ENSGACG00000014501"
1 22173389 22174626 "ENSGACG00000014502"
1 22177916 22183240 "ENSGACG00000014503"
2 3574592 3576200 "ENSGACG00000014504"
11 15486887 15502601 "ENSGACG00000014506"
2 3584272 3585429 "ENSGACG00000014507"
13 19233339 19235985 "ENSGACG00000014508"
2 3599251 3605384 "ENSGACG00000014509"
2 3621471 3670907 "ENSGACG00000014510"
13 19242585 19245213 "ENSGACG00000014511"
11 15503379 15505441 "ENSGACG00000014512"
11 15511583 15519758 "ENSGACG00000014513"
13 19251513 19268686 "ENSGACG00000014514"
3 4951552 4960131 "ENSGACG00000014515"
11 15529253 15546887 "ENSGACG00000014516"
13 19270351 19273613 "ENSGACG00000014517"
3 4960888 4962287 "ENSGACG00000014519"
13 19275128 19286616 "ENSGACG00000014520"
3 4965259 4976368 "ENSGACG00000014521"
2 3621490 3652936 "ENSGACG00000014522"
11 15551951 15558639 "ENSGACG00000014523"
2 3632045 3665875 "ENSGACG00000014524"
2 3673970 3685254 "ENSGACG00000014526"
13 19297946 19311602 "ENSGACG00000014527"
8 19065191 19079663 "ENSGACG00000014528"
11 15559792 15565316 "ENSGACG00000014529"
2 3691174 3702540 "ENSGACG00000014530"
8 19098864 19105602 "ENSGACG00000014531"
11 15568711 15575377 "ENSGACG00000014532"
3 4984417 4990817 "ENSGACG00000014533"
3 4995470 4996429 "ENSGACG00000014534"
8 19106719 19119924 "ENSGACG00000014535"
3 5002434 5029835 "ENSGACG00000014536"
11 15590726 15592174 "ENSGACG00000014537"
11 15599192 15607334 "ENSGACG00000014538"
1 22182579 22188123 "ENSGACG00000014540"
2 3712432 3731892 "ENSGACG00000014541"
1 22187222 22190408 "ENSGACG00000014542"
2 3790119 3833139 "ENSGACG00000014543"
1 22191538 22192485 "ENSGACG00000014544"
8 19120426 19129140 "ENSGACG00000014545"
1 22196346 22201489 "ENSGACG00000014546"
11 15603916 15606586 "ENSGACG00000014547"
2 3836861 3841728 "ENSGACG00000014549"
2 3836879 3841239 "ENSGACG00000014550"
2 3842518 3848424 "ENSGACG00000014552"
11 15607308 15613431 "ENSGACG00000014553"
3 5045318 5054197 "ENSGACG00000014554"
11 15608502 15610308 "ENSGACG00000014556"
11 15616019 15617314 "ENSGACG00000014557"
11 15637659 15673945 "ENSGACG00000014558"
11 15679042 15683814 "ENSGACG00000014559"
3 5080003 5084046 "ENSGACG00000014560"
8 19137824 19155314 "ENSGACG00000014562"
1 22217340 22232358 "ENSGACG00000014564"
8 19168772 19169982 "ENSGACG00000014565"
3 5088854 5093804 "ENSGACG00000014566"
2 3852424 3856145 "ENSGACG00000014568"
8 19196635 19207029 "ENSGACG00000014569"
13 19311958 19315035 "ENSGACG00000014571"
2 3862970 3868000 "ENSGACG00000014572"
1 22234348 22240770 "ENSGACG00000014573"
8 19206216 19212135 "ENSGACG00000014574"
2 3936385 3955279 "ENSGACG00000014575"
1 22242655 22244658 "ENSGACG00000014576"
3 5099791 5101948 "ENSGACG00000014577"
1 22265272 22268146 "ENSGACG00000014578"
3 5109655 5111039 "ENSGACG00000014579"
1 22269225 22284819 "ENSGACG00000014580"
3 5122049 5140334 "ENSGACG00000014581"
2 4151913 4163692 "ENSGACG00000014582"
3 5143903 5145447 "ENSGACG00000014583"
8 19212214 19214006 "ENSGACG00000014584"
3 5148051 5152833 "ENSGACG00000014585"
3 5153179 5159643 "ENSGACG00000014586"
8 19217455 19249928 "ENSGACG00000014587"
8 19230980 19244121 "ENSGACG00000014590"
13 19321258 19343617 "ENSGACG00000014591"
1 22290567 22292416 "ENSGACG00000014592"
1 22301107 22324840 "ENSGACG00000014595"
1 22327881 22330473 "ENSGACG00000014596"
1 22332779 22351627 "ENSGACG00000014598"
13 19365872 19378410 "ENSGACG00000014599"
1 22354399 22357117 "ENSGACG00000014600"
1 22365015 22396113 "ENSGACG00000014601"
3 5163007 5167662 "ENSGACG00000014602"
11 15684344 15689244 "ENSGACG00000014603"
8 19252898 19256784 "ENSGACG00000014604"
1 22397705 22403312 "ENSGACG00000014605"
13 19387323 19398660 "ENSGACG00000014606"
8 19282981 19283859 "ENSGACG00000014608"
13 19405758 19407437 "ENSGACG00000014609"
3 5172319 5186077 "ENSGACG00000014610"
13 19421923 19423566 "ENSGACG00000014611"
8 19288503 19289027 "ENSGACG00000014612"
8 19306662 19310998 "ENSGACG00000014613"
3 5190441 5212962 "ENSGACG00000014614"
2 4167787 4192901 "ENSGACG00000014615"
11 15689937 15696651 "ENSGACG00000014616"
13 19449578 19450507 "ENSGACG00000014617"
13 19451240 19453659 "ENSGACG00000014618"
2 4196426 4215520 "ENSGACG00000014619"
3 5226805 5228938 "ENSGACG00000014621"
2 4225239 4227280 "ENSGACG00000014622"
3 5241687 5246650 "ENSGACG00000014623"
2 4231521 4237328 "ENSGACG00000014624"
13 19456003 19457369 "ENSGACG00000014626"
1 22403687 22410614 "ENSGACG00000014627"
13 19483342 19484748 "ENSGACG00000014628"
