"lg" "pos1" "pos2" "ld_r2_atl"
"23030" 12 3e+05 309999 0.283954482
"23031" 12 310000 319999 0.186688815
"23032" 12 320000 329999 0.221313971
"23033" 12 330000 339999 0.178915438
"23034" 12 340000 349999 0.259304842
"23035" 12 350000 359999 0.367218461
"23036" 12 360000 369999 0.225396373
"23037" 12 370000 379999 0.230023349
"23038" 12 380000 389999 0.23037924
"23039" 12 390000 399999 0.25817592
"23040" 12 4e+05 409999 0.259002737
"23041" 12 410000 419999 0.280150751
"23042" 12 420000 429999 0.297344129
"23043" 12 430000 439999 0.319995455
"23044" 12 440000 449999 0.21934559
"23045" 12 450000 459999 0.236808713
"23046" 12 460000 469999 0.304229483
"23047" 12 470000 479999 0.224423491
"23048" 12 480000 489999 0.254882898
"23049" 12 490000 499999 0.260918286
"23050" 12 5e+05 509999 0.261804479
"23051" 12 510000 519999 0.213768132
"23052" 12 520000 529999 0.204463164
"23053" 12 530000 539999 0.244304902
"23054" 12 540000 549999 0.230517465
"23055" 12 550000 559999 0.291246308
"23056" 12 560000 569999 0.28325766
"23057" 12 570000 579999 0.327965117
"23058" 12 580000 589999 0.217391073
"23059" 12 590000 599999 0.200324354
"23060" 12 6e+05 609999 0.282393806
"23061" 12 610000 619999 0.262339209
"23062" 12 620000 629999 0.218772952
"23063" 12 630000 639999 0.237820749
"23064" 12 640000 649999 0.208758833
"23065" 12 650000 659999 0.206885673
"23066" 12 660000 669999 0.200807501
"23067" 12 670000 679999 0.249621132
"23068" 12 680000 689999 0.232543341
"23069" 12 690000 699999 0.225856974
"23070" 12 7e+05 709999 0.21168956
"23071" 12 710000 719999 0.22721137
"23072" 12 720000 729999 0.210943495
"23073" 12 730000 739999 0.242667806
"23074" 12 740000 749999 0.250794574
"23075" 12 750000 759999 0.259420683
"23076" 12 760000 769999 0.233237569
"23077" 12 770000 779999 0.206524223
"23078" 12 780000 789999 0.23688142
"23079" 12 790000 799999 0.367676571
"23080" 12 8e+05 809999 0.271512545
"23081" 12 810000 819999 0.232713373
"23082" 12 820000 829999 0.269401711
"23083" 12 830000 839999 0.249661935
"23084" 12 840000 849999 0.254860067
"23085" 12 850000 859999 0.227129818
"23086" 12 860000 869999 0.263777868
"23087" 12 870000 879999 0.28430594
"23088" 12 880000 889999 0.376557054
"23089" 12 890000 899999 0.340617912
"23090" 12 9e+05 909999 0.601189571
"23091" 12 910000 919999 0.789877573
"23092" 12 920000 929999 0.631125595
"23093" 12 930000 939999 0.750546054
"23094" 12 940000 949999 NA
"23095" 12 950000 959999 0.647464676
"23096" 12 960000 969999 0.77142663
"23097" 12 970000 979999 0.635507615
"23098" 12 980000 989999 0.576422183
"23099" 12 990000 999999 0.648283624
"23100" 12 1e+06 1009999 0.415112845
"23101" 12 1010000 1019999 0.666680877
"23102" 12 1020000 1029999 NA
"23103" 12 1030000 1039999 0.83464295
"23104" 12 1040000 1049999 0.412163147
"23105" 12 1050000 1059999 0.240010617
"23106" 12 1060000 1069999 0.242365238
"23107" 12 1070000 1079999 0.272476667
"23108" 12 1080000 1089999 0.215031235
"23109" 12 1090000 1099999 0.227257208
"23110" 12 1100000 1109999 0.23715451
"23111" 12 1110000 1119999 0.235935276
"23112" 12 1120000 1129999 0.267764598
"23113" 12 1130000 1139999 0.303900234
"23114" 12 1140000 1149999 0.237305202
"23115" 12 1150000 1159999 0.219384389
"23116" 12 1160000 1169999 0.267183745
"23117" 12 1170000 1179999 0.313389921
"23118" 12 1180000 1189999 0.234032603
"23119" 12 1190000 1199999 0.405184007
"23120" 12 1200000 1209999 NA
"23121" 12 1210000 1219999 NA
"23122" 12 1220000 1229999 NA
"23123" 12 1230000 1239999 0.274699319
"23124" 12 1240000 1249999 0.327392671
"23125" 12 1250000 1259999 0.619881663
"23126" 12 1260000 1269999 0.669116347
"23127" 12 1270000 1279999 0.567272845
"23128" 12 1280000 1289999 0.599722239
"23129" 12 1290000 1299999 0.691377956
"23130" 12 1300000 1309999 0.244232059
"23131" 12 1310000 1319999 0.627523186
"23132" 12 1320000 1329999 0.701407259
"23133" 12 1330000 1339999 0.246923723
"23134" 12 1340000 1349999 0.24174813
"23135" 12 1350000 1359999 0.256721966
"23136" 12 1360000 1369999 0.292486713
"23137" 12 1370000 1379999 0.216700677
"23138" 12 1380000 1389999 0.200466663
"23139" 12 1390000 1399999 0.28415053
"23140" 12 1400000 1409999 0.235283418
"23141" 12 1410000 1419999 0.204815066
"23142" 12 1420000 1429999 0.206194767
"23143" 12 1430000 1439999 0.222395632
"23144" 12 1440000 1449999 0.242643014
"23145" 12 1450000 1459999 0.245794277
"23146" 12 1460000 1469999 0.19108934
"23147" 12 1470000 1479999 0.242883043
"23148" 12 1480000 1489999 0.21938272
"23149" 12 1490000 1499999 0.262240759
"23150" 12 1500000 1509999 0.221894961
"23151" 12 1510000 1519999 0.219347931
"23152" 12 1520000 1529999 0.21101407
"23153" 12 1530000 1539999 0.206278566
"23154" 12 1540000 1549999 0.203328222
"23155" 12 1550000 1559999 0.195748248
"23156" 12 1560000 1569999 0.221516006
"23157" 12 1570000 1579999 0.206731933
"23158" 12 1580000 1589999 0.230405978
"23159" 12 1590000 1599999 0.205923693
"23160" 12 1600000 1609999 0.200494188
"23161" 12 1610000 1619999 0.222867868
"23162" 12 1620000 1629999 0.216405222
"23163" 12 1630000 1639999 0.290514834
"23164" 12 1640000 1649999 0.305324031
"23165" 12 1650000 1659999 0.213341744
"23166" 12 1660000 1669999 0.270329609
"23167" 12 1670000 1679999 0.321684293
"23168" 12 1680000 1689999 0.282067789
"23169" 12 1690000 1699999 0.217305721
"23170" 12 1700000 1709999 0.235204
"23171" 12 1710000 1719999 0.218716395
"23172" 12 1720000 1729999 0.20305252
"23173" 12 1730000 1739999 0.210342308
"23174" 12 1740000 1749999 0.218724804
"23175" 12 1750000 1759999 0.202125884
"23176" 12 1760000 1769999 0.180707899
"23177" 12 1770000 1779999 0.205291779
"23178" 12 1780000 1789999 0.198749207
"23179" 12 1790000 1799999 0.203788722
"23180" 12 1800000 1809999 0.180793409
"23181" 12 1810000 1819999 0.186778727
"23182" 12 1820000 1829999 0.243338163
"23183" 12 1830000 1839999 0.182208975
"23184" 12 1840000 1849999 0.191580082
"23185" 12 1850000 1859999 0.241341799
"23186" 12 1860000 1869999 0.203428236
"23187" 12 1870000 1879999 0.222876215
"23188" 12 1880000 1889999 0.243094273
"23189" 12 1890000 1899999 0.213512021
"23190" 12 1900000 1909999 0.281482418
"23191" 12 1910000 1919999 0.290098611
"23192" 12 1920000 1929999 0.380414388
"23193" 12 1930000 1939999 0.298296125
"23194" 12 1940000 1949999 0.205261721
"23195" 12 1950000 1959999 0.199428951
"23196" 12 1960000 1969999 0.197355533
"23197" 12 1970000 1979999 0.208528355
"23198" 12 1980000 1989999 0.205773772
"23199" 12 1990000 1999999 0.202851518
"23200" 12 2e+06 2009999 0.229007275
"23201" 12 2010000 2019999 0.222822416
"23202" 12 2020000 2029999 0.230723627
"23203" 12 2030000 2039999 0.244981691
"23204" 12 2040000 2049999 0.197190867
"23205" 12 2050000 2059999 0.190600208
"23206" 12 2060000 2069999 0.193315842
"23207" 12 2070000 2079999 0.200853767
"23208" 12 2080000 2089999 0.19815272
"23209" 12 2090000 2099999 0.239143768
"23210" 12 2100000 2109999 0.247395971
"23211" 12 2110000 2119999 0.193748705
"23212" 12 2120000 2129999 0.222230727
"23213" 12 2130000 2139999 0.198936254
"23214" 12 2140000 2149999 0.202284395
"23215" 12 2150000 2159999 0.241262931
"23216" 12 2160000 2169999 0.306236901
"23217" 12 2170000 2179999 0.346408528
"23218" 12 2180000 2189999 0.396033521
"23219" 12 2190000 2199999 0.558664716
"23220" 12 2200000 2209999 0.481648705
"23221" 12 2210000 2219999 0.410785983
"23222" 12 2220000 2229999 0.376342756
"23223" 12 2230000 2239999 0.286133258
"23224" 12 2240000 2249999 0.414651376
"23225" 12 2250000 2259999 0.276294241
"23226" 12 2260000 2269999 0.280121468
"23227" 12 2270000 2279999 0.260251758
"23228" 12 2280000 2289999 0.247769999
"23229" 12 2290000 2299999 0.239858628
"23230" 12 2300000 2309999 0.384592739
"23231" 12 2310000 2319999 0.498938779
"23232" 12 2320000 2329999 0.282172672
"23233" 12 2330000 2339999 0.320077125
"23234" 12 2340000 2349999 0.264396976
"23235" 12 2350000 2359999 0.277166735
"23236" 12 2360000 2369999 0.280696095
"23237" 12 2370000 2379999 0.314640905
"23238" 12 2380000 2389999 0.310166176
"23239" 12 2390000 2399999 0.325191609
"23240" 12 2400000 2409999 0.281529185
"23241" 12 2410000 2419999 0.203763904
"23242" 12 2420000 2429999 0.211965009
"23243" 12 2430000 2439999 0.209409643
"23244" 12 2440000 2449999 0.221298137
"23245" 12 2450000 2459999 0.287732395
"23246" 12 2460000 2469999 0.272007865
"23247" 12 2470000 2479999 0.268221974
"23248" 12 2480000 2489999 0.351505388
"23249" 12 2490000 2499999 0.218318193
"23250" 12 2500000 2509999 0.259344533
"23251" 12 2510000 2519999 0.263072587
"23252" 12 2520000 2529999 0.254467191
"23253" 12 2530000 2539999 0.468004935
"23254" 12 2540000 2549999 0.294137247
"23255" 12 2550000 2559999 0.295323883
"23256" 12 2560000 2569999 0.381387062
"23257" 12 2570000 2579999 0.2668741
"23258" 12 2580000 2589999 0.256461313
"23259" 12 2590000 2599999 0.235186007
"23260" 12 2600000 2609999 0.239671944
"23261" 12 2610000 2619999 0.310482191
"23262" 12 2620000 2629999 0.227753531
"23263" 12 2630000 2639999 0.206298172
"23264" 12 2640000 2649999 0.209824054
"23265" 12 2650000 2659999 0.273829116
"23266" 12 2660000 2669999 0.258264027
"23267" 12 2670000 2679999 0.32928348
"23268" 12 2680000 2689999 0.220305751
"23269" 12 2690000 2699999 0.245055257
"23270" 12 2700000 2709999 0.283789363
"23271" 12 2710000 2719999 0.276308922
"23272" 12 2720000 2729999 0.278601193
"23273" 12 2730000 2739999 0.305281838
"23274" 12 2740000 2749999 0.219186256
"23275" 12 2750000 2759999 0.235134562
"23276" 12 2760000 2769999 0.241907883
"23277" 12 2770000 2779999 0.180519114
"23278" 12 2780000 2789999 0.240885518
"23279" 12 2790000 2799999 0.259201678
"23280" 12 2800000 2809999 0.265182036
"23281" 12 2810000 2819999 0.334903071
"23282" 12 2820000 2829999 0.44143593
"23283" 12 2830000 2839999 0.261585611
"23284" 12 2840000 2849999 0.279314216
"23285" 12 2850000 2859999 0.26623807
"23286" 12 2860000 2869999 0.301731959
"23287" 12 2870000 2879999 0.448441215
"23288" 12 2880000 2889999 0.406722777
"23289" 12 2890000 2899999 0.207588411
"23290" 12 2900000 2909999 0.179160621
"23291" 12 2910000 2919999 0.260555375
"23292" 12 2920000 2929999 0.288136724
"23293" 12 2930000 2939999 0.195476614
"23294" 12 2940000 2949999 0.211189558
"23295" 12 2950000 2959999 0.258808186
"23296" 12 2960000 2969999 0.269860664
"23297" 12 2970000 2979999 0.23975438
"23298" 12 2980000 2989999 0.299678326
"23299" 12 2990000 2999999 0.207762425
"23300" 12 3e+06 3009999 0.206235153
"23301" 12 3010000 3019999 0.222413395
"23302" 12 3020000 3029999 0.269477716
"23303" 12 3030000 3039999 0.221768533
"23304" 12 3040000 3049999 0.238588566
"23305" 12 3050000 3059999 0.211240295
"23306" 12 3060000 3069999 0.231983475
"23307" 12 3070000 3079999 0.286318875
"23308" 12 3080000 3089999 0.204788768
"23309" 12 3090000 3099999 0.21011615
"23310" 12 3100000 3109999 0.211703154
"23311" 12 3110000 3119999 0.221701658
"23312" 12 3120000 3129999 0.278936573
"23313" 12 3130000 3139999 0.290528916
"23314" 12 3140000 3149999 0.259769249
"23315" 12 3150000 3159999 0.234723603
"23316" 12 3160000 3169999 0.248825312
"23317" 12 3170000 3179999 0.223494108
"23318" 12 3180000 3189999 0.195714154
"23319" 12 3190000 3199999 0.215241238
"23320" 12 3200000 3209999 0.207411277
"23321" 12 3210000 3219999 0.232102946
"23322" 12 3220000 3229999 0.228708591
"23323" 12 3230000 3239999 0.231399435
"23324" 12 3240000 3249999 0.254634655
"23325" 12 3250000 3259999 0.222637496
"23326" 12 3260000 3269999 0.235873868
"23327" 12 3270000 3279999 0.211876751
"23328" 12 3280000 3289999 0.267415841
"23329" 12 3290000 3299999 0.338403413
"23330" 12 3300000 3309999 0.250145214
"23331" 12 3310000 3319999 0.217917179
"23332" 12 3320000 3329999 0.235212604
"23333" 12 3330000 3339999 0.241032347
"23334" 12 3340000 3349999 0.217251457
"23335" 12 3350000 3359999 0.267036288
"23336" 12 3360000 3369999 0.277728893
"23337" 12 3370000 3379999 0.220191737
"23338" 12 3380000 3389999 NA
"23339" 12 3390000 3399999 NA
"23340" 12 3400000 3409999 NA
"23341" 12 3410000 3419999 NA
"23342" 12 3420000 3429999 NA
"23343" 12 3430000 3439999 NA
"23344" 12 3440000 3449999 NA
"23345" 12 3450000 3459999 NA
"23346" 12 3460000 3469999 NA
"23347" 12 3470000 3479999 NA
"23348" 12 3480000 3489999 0.326191371
"23349" 12 3490000 3499999 0.502786825
"23350" 12 3500000 3509999 0.213026318
"23351" 12 3510000 3519999 0.203663164
"23352" 12 3520000 3529999 0.229847204
"23353" 12 3530000 3539999 0.226221615
"23354" 12 3540000 3549999 0.21107133
"23355" 12 3550000 3559999 0.302259607
"23356" 12 3560000 3569999 0.344121431
"23357" 12 3570000 3579999 0.195665159
"23358" 12 3580000 3589999 0.263143759
"23359" 12 3590000 3599999 0.257107297
"23360" 12 3600000 3609999 0.198367671
"23361" 12 3610000 3619999 0.215432228
"23362" 12 3620000 3629999 0.28616979
"23363" 12 3630000 3639999 0.198224837
"23364" 12 3640000 3649999 0.220437408
"23365" 12 3650000 3659999 0.261936321
"23366" 12 3660000 3669999 0.224967654
"23367" 12 3670000 3679999 0.208405931
"23368" 12 3680000 3689999 0.227976084
"23369" 12 3690000 3699999 0.228066472
"23370" 12 3700000 3709999 0.183534631
"23371" 12 3710000 3719999 0.242007717
"23372" 12 3720000 3729999 0.339665642
"23373" 12 3730000 3739999 0.301251674
"23374" 12 3740000 3749999 0.228015083
"23375" 12 3750000 3759999 0.251243951
"23376" 12 3760000 3769999 0.228065291
"23377" 12 3770000 3779999 0.291513081
"23378" 12 3780000 3789999 0.216613079
"23379" 12 3790000 3799999 0.208530758
"23380" 12 3800000 3809999 0.203061519
"23381" 12 3810000 3819999 0.222669041
"23382" 12 3820000 3829999 0.216492123
"23383" 12 3830000 3839999 0.250100189
"23384" 12 3840000 3849999 0.311578516
"23385" 12 3850000 3859999 0.438672868
"23386" 12 3860000 3869999 0.287341483
"23387" 12 3870000 3879999 0.200225095
"23388" 12 3880000 3889999 0.222936246
"23389" 12 3890000 3899999 0.226117442
"23390" 12 3900000 3909999 0.256587526
"23391" 12 3910000 3919999 0.254837253
"23392" 12 3920000 3929999 0.183972671
"23393" 12 3930000 3939999 0.208482241
"23394" 12 3940000 3949999 0.26051728
"23395" 12 3950000 3959999 0.328822816
"23396" 12 3960000 3969999 0.376412374
"23397" 12 3970000 3979999 0.216172937
"23398" 12 3980000 3989999 0.241496054
"23399" 12 3990000 3999999 0.286727219
"23400" 12 4e+06 4009999 0.325354808
"23401" 12 4010000 4019999 0.230653505
"23402" 12 4020000 4029999 0.208422424
"23403" 12 4030000 4039999 0.203249163
"23404" 12 4040000 4049999 0.265884343
"23405" 12 4050000 4059999 0.217122503
"23406" 12 4060000 4069999 0.235692311
"23407" 12 4070000 4079999 0.278365578
"23408" 12 4080000 4089999 0.165916536
"23409" 12 4090000 4099999 0.268319742
"23410" 12 4100000 4109999 0.2267863
"23411" 12 4110000 4119999 0.199024213
"23412" 12 4120000 4129999 0.196204992
"23413" 12 4130000 4139999 0.218698814
"23414" 12 4140000 4149999 0.208176948
"23415" 12 4150000 4159999 0.230111474
"23416" 12 4160000 4169999 0.217065955
"23417" 12 4170000 4179999 0.183846214
"23418" 12 4180000 4189999 0.222251862
"23419" 12 4190000 4199999 0.272027358
"23420" 12 4200000 4209999 0.235124446
"23421" 12 4210000 4219999 0.190402033
"23422" 12 4220000 4229999 0.303298154
"23423" 12 4230000 4239999 0.231481499
"23424" 12 4240000 4249999 0.247175851
"23425" 12 4250000 4259999 0.282731086
"23426" 12 4260000 4269999 0.186910169
"23427" 12 4270000 4279999 0.17382499
"23428" 12 4280000 4289999 0.199844146
"23429" 12 4290000 4299999 0.218615439
"23430" 12 4300000 4309999 0.232784575
"23431" 12 4310000 4319999 0.23289262
"23432" 12 4320000 4329999 0.206116335
"23433" 12 4330000 4339999 0.210738152
"23434" 12 4340000 4349999 0.205451873
"23435" 12 4350000 4359999 0.226274339
"23436" 12 4360000 4369999 0.251525775
"23437" 12 4370000 4379999 0.260326015
"23438" 12 4380000 4389999 0.22188039
"23439" 12 4390000 4399999 0.236282653
"23440" 12 4400000 4409999 0.235691112
"23441" 12 4410000 4419999 0.22706924
"23442" 12 4420000 4429999 0.206266549
"23443" 12 4430000 4439999 0.194185627
"23444" 12 4440000 4449999 0.207696231
"23445" 12 4450000 4459999 0.206811219
"23446" 12 4460000 4469999 0.191688613
"23447" 12 4470000 4479999 0.202251531
"23448" 12 4480000 4489999 0.189609139
"23449" 12 4490000 4499999 0.226782616
"23450" 12 4500000 4509999 0.205805775
"23451" 12 4510000 4519999 0.209534887
"23452" 12 4520000 4529999 0.246447045
"23453" 12 4530000 4539999 0.242524367
"23454" 12 4540000 4549999 0.212162278
"23455" 12 4550000 4559999 0.21472559
"23456" 12 4560000 4569999 0.189903491
"23457" 12 4570000 4579999 0.229922165
"23458" 12 4580000 4589999 0.309328416
"23459" 12 4590000 4599999 0.23162537
"23460" 12 4600000 4609999 0.242105757
"23461" 12 4610000 4619999 0.220890427
"23462" 12 4620000 4629999 0.215907217
"23463" 12 4630000 4639999 0.225833376
"23464" 12 4640000 4649999 0.278452391
"23465" 12 4650000 4659999 0.195791809
"23466" 12 4660000 4669999 0.21022037
"23467" 12 4670000 4679999 0.209369333
"23468" 12 4680000 4689999 0.24072435
"23469" 12 4690000 4699999 0.272281207
"23470" 12 4700000 4709999 0.195419102
"23471" 12 4710000 4719999 0.238821355
"23472" 12 4720000 4729999 0.253055299
"23473" 12 4730000 4739999 0.185624694
"23474" 12 4740000 4749999 0.197744147
"23475" 12 4750000 4759999 0.215996821
"23476" 12 4760000 4769999 0.273244132
"23477" 12 4770000 4779999 0.214840945
"23478" 12 4780000 4789999 0.232777765
"23479" 12 4790000 4799999 0.203229611
"23480" 12 4800000 4809999 0.205011738
"23481" 12 4810000 4819999 0.214691114
"23482" 12 4820000 4829999 0.203657305
"23483" 12 4830000 4839999 0.198861457
"23484" 12 4840000 4849999 0.222068905
"23485" 12 4850000 4859999 0.209496252
"23486" 12 4860000 4869999 0.234964337
"23487" 12 4870000 4879999 0.188228991
"23488" 12 4880000 4889999 0.212357359
"23489" 12 4890000 4899999 0.217992098
"23490" 12 4900000 4909999 0.221040569
"23491" 12 4910000 4919999 0.1958075
"23492" 12 4920000 4929999 0.190512156
"23493" 12 4930000 4939999 0.208826412
"23494" 12 4940000 4949999 0.203073492
"23495" 12 4950000 4959999 0.190582636
"23496" 12 4960000 4969999 0.209841088
"23497" 12 4970000 4979999 0.226908142
